,center,left,right,steering,throttle,reverse,speed
563,center_2021_04_25_11_33_32_150.jpg,left_2021_04_25_11_33_32_150.jpg,right_2021_04_25_11_33_32_150.jpg,-0.15,1.0,0.0,30.184379999999997
564,center_2021_04_25_11_33_32_233.jpg,left_2021_04_25_11_33_32_233.jpg,right_2021_04_25_11_33_32_233.jpg,0.0,1.0,0.0,30.19033
565,center_2021_04_25_11_33_32_356.jpg,left_2021_04_25_11_33_32_356.jpg,right_2021_04_25_11_33_32_356.jpg,0.0,1.0,0.0,30.19032
566,center_2021_04_25_11_33_32_488.jpg,left_2021_04_25_11_33_32_488.jpg,right_2021_04_25_11_33_32_488.jpg,0.0,1.0,0.0,30.19032
567,center_2021_04_25_11_33_32_618.jpg,left_2021_04_25_11_33_32_618.jpg,right_2021_04_25_11_33_32_618.jpg,-0.35,1.0,0.0,30.163559999999997
568,center_2021_04_25_11_33_32_685.jpg,left_2021_04_25_11_33_32_685.jpg,right_2021_04_25_11_33_32_685.jpg,-0.5000001000000001,1.0,0.0,30.14545
569,center_2021_04_25_11_33_32_754.jpg,left_2021_04_25_11_33_32_754.jpg,right_2021_04_25_11_33_32_754.jpg,0.0,1.0,0.0,30.185409999999997
570,center_2021_04_25_11_33_32_887.jpg,left_2021_04_25_11_33_32_887.jpg,right_2021_04_25_11_33_32_887.jpg,0.0,1.0,0.0,30.18985
571,center_2021_04_25_11_33_33_022.jpg,left_2021_04_25_11_33_33_022.jpg,right_2021_04_25_11_33_33_022.jpg,-0.35,1.0,0.0,30.16597
572,center_2021_04_25_11_33_33_153.jpg,left_2021_04_25_11_33_33_153.jpg,right_2021_04_25_11_33_33_153.jpg,0.0,1.0,0.0,30.18563
573,center_2021_04_25_11_33_33_224.jpg,left_2021_04_25_11_33_33_224.jpg,right_2021_04_25_11_33_33_224.jpg,0.0,1.0,0.0,30.18947
574,center_2021_04_25_11_33_33_294.jpg,left_2021_04_25_11_33_33_294.jpg,right_2021_04_25_11_33_33_294.jpg,0.0,1.0,0.0,30.19012
575,center_2021_04_25_11_33_33_372.jpg,left_2021_04_25_11_33_33_372.jpg,right_2021_04_25_11_33_33_372.jpg,0.0,1.0,0.0,30.190279999999998
576,center_2021_04_25_11_33_33_443.jpg,left_2021_04_25_11_33_33_443.jpg,right_2021_04_25_11_33_33_443.jpg,0.0,1.0,0.0,30.19027
577,center_2021_04_25_11_33_33_577.jpg,left_2021_04_25_11_33_33_577.jpg,right_2021_04_25_11_33_33_577.jpg,0.0,1.0,0.0,30.19026
578,center_2021_04_25_11_33_33_698.jpg,left_2021_04_25_11_33_33_698.jpg,right_2021_04_25_11_33_33_698.jpg,0.0,1.0,0.0,30.19025
579,center_2021_04_25_11_33_33_767.jpg,left_2021_04_25_11_33_33_767.jpg,right_2021_04_25_11_33_33_767.jpg,0.0,1.0,0.0,30.190309999999997
580,center_2021_04_25_11_33_33_839.jpg,left_2021_04_25_11_33_33_839.jpg,right_2021_04_25_11_33_33_839.jpg,0.0,1.0,0.0,30.190479999999997
581,center_2021_04_25_11_33_33_907.jpg,left_2021_04_25_11_33_33_907.jpg,right_2021_04_25_11_33_33_907.jpg,0.0,1.0,0.0,30.190340000000003
582,center_2021_04_25_11_33_33_978.jpg,left_2021_04_25_11_33_33_978.jpg,right_2021_04_25_11_33_33_978.jpg,0.0,1.0,0.0,30.19032
583,center_2021_04_25_11_33_34_045.jpg,left_2021_04_25_11_33_34_045.jpg,right_2021_04_25_11_33_34_045.jpg,0.0,1.0,0.0,30.19033
584,center_2021_04_25_11_33_34_114.jpg,left_2021_04_25_11_33_34_114.jpg,right_2021_04_25_11_33_34_114.jpg,0.0,1.0,0.0,30.190340000000003
585,center_2021_04_25_11_33_34_247.jpg,left_2021_04_25_11_33_34_247.jpg,right_2021_04_25_11_33_34_247.jpg,0.0,1.0,0.0,30.19032
586,center_2021_04_25_11_33_34_318.jpg,left_2021_04_25_11_33_34_318.jpg,right_2021_04_25_11_33_34_318.jpg,0.0,1.0,0.0,30.1903
587,center_2021_04_25_11_33_34_398.jpg,left_2021_04_25_11_33_34_398.jpg,right_2021_04_25_11_33_34_398.jpg,0.0,1.0,0.0,30.1903
588,center_2021_04_25_11_33_34_468.jpg,left_2021_04_25_11_33_34_468.jpg,right_2021_04_25_11_33_34_468.jpg,-0.15,1.0,0.0,30.18398
589,center_2021_04_25_11_33_34_542.jpg,left_2021_04_25_11_33_34_542.jpg,right_2021_04_25_11_33_34_542.jpg,0.0,1.0,0.0,30.19035
590,center_2021_04_25_11_33_34_678.jpg,left_2021_04_25_11_33_34_678.jpg,right_2021_04_25_11_33_34_678.jpg,0.0,1.0,0.0,30.190170000000002
591,center_2021_04_25_11_33_34_745.jpg,left_2021_04_25_11_33_34_745.jpg,right_2021_04_25_11_33_34_745.jpg,0.0,1.0,0.0,30.1903
592,center_2021_04_25_11_33_34_817.jpg,left_2021_04_25_11_33_34_817.jpg,right_2021_04_25_11_33_34_817.jpg,0.0,1.0,0.0,30.190309999999997
593,center_2021_04_25_11_33_34_892.jpg,left_2021_04_25_11_33_34_892.jpg,right_2021_04_25_11_33_34_892.jpg,0.0,1.0,0.0,30.19033
594,center_2021_04_25_11_33_34_970.jpg,left_2021_04_25_11_33_34_970.jpg,right_2021_04_25_11_33_34_970.jpg,0.0,1.0,0.0,30.19029
595,center_2021_04_25_11_33_35_047.jpg,left_2021_04_25_11_33_35_047.jpg,right_2021_04_25_11_33_35_047.jpg,0.0,1.0,0.0,30.190279999999998
596,center_2021_04_25_11_33_35_120.jpg,left_2021_04_25_11_33_35_120.jpg,right_2021_04_25_11_33_35_120.jpg,-0.2,1.0,0.0,30.179879999999997
597,center_2021_04_25_11_33_35_199.jpg,left_2021_04_25_11_33_35_199.jpg,right_2021_04_25_11_33_35_199.jpg,0.0,1.0,0.0,30.190309999999997
598,center_2021_04_25_11_33_35_274.jpg,left_2021_04_25_11_33_35_274.jpg,right_2021_04_25_11_33_35_274.jpg,0.0,1.0,0.0,30.19029
599,center_2021_04_25_11_33_35_346.jpg,left_2021_04_25_11_33_35_346.jpg,right_2021_04_25_11_33_35_346.jpg,0.0,1.0,0.0,30.19029
600,center_2021_04_25_11_33_35_420.jpg,left_2021_04_25_11_33_35_420.jpg,right_2021_04_25_11_33_35_420.jpg,0.0,1.0,0.0,30.19029
601,center_2021_04_25_11_33_35_493.jpg,left_2021_04_25_11_33_35_493.jpg,right_2021_04_25_11_33_35_493.jpg,0.0,1.0,0.0,30.1904
602,center_2021_04_25_11_33_35_566.jpg,left_2021_04_25_11_33_35_566.jpg,right_2021_04_25_11_33_35_566.jpg,0.0,1.0,0.0,30.19032
603,center_2021_04_25_11_33_35_640.jpg,left_2021_04_25_11_33_35_640.jpg,right_2021_04_25_11_33_35_640.jpg,-0.2,1.0,0.0,30.17995
604,center_2021_04_25_11_33_35_709.jpg,left_2021_04_25_11_33_35_709.jpg,right_2021_04_25_11_33_35_709.jpg,-0.35,1.0,0.0,30.163529999999998
605,center_2021_04_25_11_33_35_780.jpg,left_2021_04_25_11_33_35_780.jpg,right_2021_04_25_11_33_35_780.jpg,0.0,1.0,0.0,30.18952
606,center_2021_04_25_11_33_35_848.jpg,left_2021_04_25_11_33_35_848.jpg,right_2021_04_25_11_33_35_848.jpg,0.0,1.0,0.0,30.18995
607,center_2021_04_25_11_33_35_920.jpg,left_2021_04_25_11_33_35_920.jpg,right_2021_04_25_11_33_35_920.jpg,0.0,1.0,0.0,30.190240000000003
608,center_2021_04_25_11_33_35_988.jpg,left_2021_04_25_11_33_35_988.jpg,right_2021_04_25_11_33_35_988.jpg,0.0,1.0,0.0,30.19027
609,center_2021_04_25_11_33_36_058.jpg,left_2021_04_25_11_33_36_058.jpg,right_2021_04_25_11_33_36_058.jpg,-0.2,1.0,0.0,30.18068
610,center_2021_04_25_11_33_36_186.jpg,left_2021_04_25_11_33_36_186.jpg,right_2021_04_25_11_33_36_186.jpg,0.0,1.0,0.0,30.188259999999996
611,center_2021_04_25_11_33_36_315.jpg,left_2021_04_25_11_33_36_315.jpg,right_2021_04_25_11_33_36_315.jpg,0.0,1.0,0.0,30.19019
612,center_2021_04_25_11_33_36_439.jpg,left_2021_04_25_11_33_36_439.jpg,right_2021_04_25_11_33_36_439.jpg,0.0,1.0,0.0,30.190309999999997
613,center_2021_04_25_11_33_36_561.jpg,left_2021_04_25_11_33_36_561.jpg,right_2021_04_25_11_33_36_561.jpg,0.0,1.0,0.0,30.1903
614,center_2021_04_25_11_33_36_682.jpg,left_2021_04_25_11_33_36_682.jpg,right_2021_04_25_11_33_36_682.jpg,0.0,1.0,0.0,30.190279999999998
615,center_2021_04_25_11_33_36_803.jpg,left_2021_04_25_11_33_36_803.jpg,right_2021_04_25_11_33_36_803.jpg,0.0,1.0,0.0,30.190279999999998
616,center_2021_04_25_11_33_36_923.jpg,left_2021_04_25_11_33_36_923.jpg,right_2021_04_25_11_33_36_923.jpg,0.15,1.0,0.0,30.18425
617,center_2021_04_25_11_33_37_045.jpg,left_2021_04_25_11_33_37_045.jpg,right_2021_04_25_11_33_37_045.jpg,0.0,1.0,0.0,30.190340000000003
618,center_2021_04_25_11_33_37_171.jpg,left_2021_04_25_11_33_37_171.jpg,right_2021_04_25_11_33_37_171.jpg,0.0,1.0,0.0,30.19029
619,center_2021_04_25_11_33_37_292.jpg,left_2021_04_25_11_33_37_292.jpg,right_2021_04_25_11_33_37_292.jpg,0.0,1.0,0.0,30.19029
620,center_2021_04_25_11_33_37_408.jpg,left_2021_04_25_11_33_37_408.jpg,right_2021_04_25_11_33_37_408.jpg,0.0,1.0,0.0,30.1903
621,center_2021_04_25_11_33_37_526.jpg,left_2021_04_25_11_33_37_526.jpg,right_2021_04_25_11_33_37_526.jpg,0.0,1.0,0.0,30.190309999999997
622,center_2021_04_25_11_33_37_642.jpg,left_2021_04_25_11_33_37_642.jpg,right_2021_04_25_11_33_37_642.jpg,0.0,1.0,0.0,30.1903
623,center_2021_04_25_11_33_37_760.jpg,left_2021_04_25_11_33_37_760.jpg,right_2021_04_25_11_33_37_760.jpg,0.0,1.0,0.0,30.190309999999997
624,center_2021_04_25_11_33_37_877.jpg,left_2021_04_25_11_33_37_877.jpg,right_2021_04_25_11_33_37_877.jpg,0.0,1.0,0.0,30.19035
625,center_2021_04_25_11_33_37_996.jpg,left_2021_04_25_11_33_37_996.jpg,right_2021_04_25_11_33_37_996.jpg,-0.3,1.0,0.0,30.16925
626,center_2021_04_25_11_33_38_116.jpg,left_2021_04_25_11_33_38_116.jpg,right_2021_04_25_11_33_38_116.jpg,0.0,1.0,0.0,30.18995
627,center_2021_04_25_11_33_38_236.jpg,left_2021_04_25_11_33_38_236.jpg,right_2021_04_25_11_33_38_236.jpg,0.0,1.0,0.0,30.1903
628,center_2021_04_25_11_33_38_356.jpg,left_2021_04_25_11_33_38_356.jpg,right_2021_04_25_11_33_38_356.jpg,0.0,1.0,0.0,30.19029
629,center_2021_04_25_11_33_38_478.jpg,left_2021_04_25_11_33_38_478.jpg,right_2021_04_25_11_33_38_478.jpg,0.0,1.0,0.0,30.190309999999997
630,center_2021_04_25_11_33_38_602.jpg,left_2021_04_25_11_33_38_602.jpg,right_2021_04_25_11_33_38_602.jpg,-0.15,1.0,0.0,30.07413
631,center_2021_04_25_11_33_38_719.jpg,left_2021_04_25_11_33_38_719.jpg,right_2021_04_25_11_33_38_719.jpg,0.0,1.0,0.0,30.174090000000003
632,center_2021_04_25_11_33_38_838.jpg,left_2021_04_25_11_33_38_838.jpg,right_2021_04_25_11_33_38_838.jpg,0.0,1.0,0.0,30.18999
633,center_2021_04_25_11_33_38_962.jpg,left_2021_04_25_11_33_38_962.jpg,right_2021_04_25_11_33_38_962.jpg,0.0,1.0,0.0,30.188979999999997
634,center_2021_04_25_11_33_39_083.jpg,left_2021_04_25_11_33_39_083.jpg,right_2021_04_25_11_33_39_083.jpg,0.0,1.0,0.0,30.18957
635,center_2021_04_25_11_33_39_213.jpg,left_2021_04_25_11_33_39_213.jpg,right_2021_04_25_11_33_39_213.jpg,0.0,1.0,0.0,30.189859999999996
636,center_2021_04_25_11_33_39_336.jpg,left_2021_04_25_11_33_39_336.jpg,right_2021_04_25_11_33_39_336.jpg,0.0,1.0,0.0,30.18992
637,center_2021_04_25_11_33_39_455.jpg,left_2021_04_25_11_33_39_455.jpg,right_2021_04_25_11_33_39_455.jpg,0.0,1.0,0.0,30.18992
638,center_2021_04_25_11_33_39_584.jpg,left_2021_04_25_11_33_39_584.jpg,right_2021_04_25_11_33_39_584.jpg,0.0,1.0,0.0,30.18992
639,center_2021_04_25_11_33_39_710.jpg,left_2021_04_25_11_33_39_710.jpg,right_2021_04_25_11_33_39_710.jpg,0.0,1.0,0.0,30.189909999999998
640,center_2021_04_25_11_33_39_836.jpg,left_2021_04_25_11_33_39_836.jpg,right_2021_04_25_11_33_39_836.jpg,0.0,1.0,0.0,30.18993
641,center_2021_04_25_11_33_39_905.jpg,left_2021_04_25_11_33_39_905.jpg,right_2021_04_25_11_33_39_905.jpg,0.0,1.0,0.0,30.18996
642,center_2021_04_25_11_33_40_024.jpg,left_2021_04_25_11_33_40_024.jpg,right_2021_04_25_11_33_40_024.jpg,0.0,1.0,0.0,30.18992
643,center_2021_04_25_11_33_40_137.jpg,left_2021_04_25_11_33_40_137.jpg,right_2021_04_25_11_33_40_137.jpg,0.0,1.0,0.0,30.18993
644,center_2021_04_25_11_33_40_266.jpg,left_2021_04_25_11_33_40_266.jpg,right_2021_04_25_11_33_40_266.jpg,0.0,1.0,0.0,30.18992
645,center_2021_04_25_11_33_40_398.jpg,left_2021_04_25_11_33_40_398.jpg,right_2021_04_25_11_33_40_398.jpg,0.0,1.0,0.0,30.18993
646,center_2021_04_25_11_33_40_518.jpg,left_2021_04_25_11_33_40_518.jpg,right_2021_04_25_11_33_40_518.jpg,0.0,1.0,0.0,30.18992
647,center_2021_04_25_11_33_40_632.jpg,left_2021_04_25_11_33_40_632.jpg,right_2021_04_25_11_33_40_632.jpg,0.0,1.0,0.0,30.18992
648,center_2021_04_25_11_33_40_748.jpg,left_2021_04_25_11_33_40_748.jpg,right_2021_04_25_11_33_40_748.jpg,0.0,1.0,0.0,30.18992
649,center_2021_04_25_11_33_40_870.jpg,left_2021_04_25_11_33_40_870.jpg,right_2021_04_25_11_33_40_870.jpg,0.0,1.0,0.0,30.18993
650,center_2021_04_25_11_33_40_939.jpg,left_2021_04_25_11_33_40_939.jpg,right_2021_04_25_11_33_40_939.jpg,0.0,1.0,0.0,30.189940000000004
651,center_2021_04_25_11_33_41_061.jpg,left_2021_04_25_11_33_41_061.jpg,right_2021_04_25_11_33_41_061.jpg,0.0,1.0,0.0,30.189940000000004
652,center_2021_04_25_11_33_41_187.jpg,left_2021_04_25_11_33_41_187.jpg,right_2021_04_25_11_33_41_187.jpg,0.0,1.0,0.0,30.18993
653,center_2021_04_25_11_33_41_316.jpg,left_2021_04_25_11_33_41_316.jpg,right_2021_04_25_11_33_41_316.jpg,0.0,1.0,0.0,30.189909999999998
654,center_2021_04_25_11_33_41_439.jpg,left_2021_04_25_11_33_41_439.jpg,right_2021_04_25_11_33_41_439.jpg,0.0,1.0,0.0,30.18992
655,center_2021_04_25_11_33_41_505.jpg,left_2021_04_25_11_33_41_505.jpg,right_2021_04_25_11_33_41_505.jpg,0.0,1.0,0.0,30.189940000000004
656,center_2021_04_25_11_33_41_630.jpg,left_2021_04_25_11_33_41_630.jpg,right_2021_04_25_11_33_41_630.jpg,0.0,1.0,0.0,30.18993
657,center_2021_04_25_11_33_41_758.jpg,left_2021_04_25_11_33_41_758.jpg,right_2021_04_25_11_33_41_758.jpg,0.0,1.0,0.0,30.18992
658,center_2021_04_25_11_33_41_885.jpg,left_2021_04_25_11_33_41_885.jpg,right_2021_04_25_11_33_41_885.jpg,0.0,1.0,0.0,30.18993
659,center_2021_04_25_11_33_42_012.jpg,left_2021_04_25_11_33_42_012.jpg,right_2021_04_25_11_33_42_012.jpg,0.0,1.0,0.0,30.18993
660,center_2021_04_25_11_33_42_138.jpg,left_2021_04_25_11_33_42_138.jpg,right_2021_04_25_11_33_42_138.jpg,0.0,1.0,0.0,30.18993
661,center_2021_04_25_11_33_42_267.jpg,left_2021_04_25_11_33_42_267.jpg,right_2021_04_25_11_33_42_267.jpg,0.0,1.0,0.0,30.189909999999998
662,center_2021_04_25_11_33_42_391.jpg,left_2021_04_25_11_33_42_391.jpg,right_2021_04_25_11_33_42_391.jpg,0.0,1.0,0.0,30.18995
663,center_2021_04_25_11_33_42_512.jpg,left_2021_04_25_11_33_42_512.jpg,right_2021_04_25_11_33_42_512.jpg,0.0,1.0,0.0,30.18993
664,center_2021_04_25_11_33_42_639.jpg,left_2021_04_25_11_33_42_639.jpg,right_2021_04_25_11_33_42_639.jpg,0.0,1.0,0.0,30.189909999999998
665,center_2021_04_25_11_33_42_769.jpg,left_2021_04_25_11_33_42_769.jpg,right_2021_04_25_11_33_42_769.jpg,0.0,1.0,0.0,30.189909999999998
666,center_2021_04_25_11_33_42_900.jpg,left_2021_04_25_11_33_42_900.jpg,right_2021_04_25_11_33_42_900.jpg,0.0,1.0,0.0,30.18995
667,center_2021_04_25_11_33_43_032.jpg,left_2021_04_25_11_33_43_032.jpg,right_2021_04_25_11_33_43_032.jpg,0.0,1.0,0.0,30.18992
668,center_2021_04_25_11_33_43_100.jpg,left_2021_04_25_11_33_43_100.jpg,right_2021_04_25_11_33_43_100.jpg,0.0,1.0,0.0,30.189940000000004
669,center_2021_04_25_11_33_43_166.jpg,left_2021_04_25_11_33_43_166.jpg,right_2021_04_25_11_33_43_166.jpg,0.0,1.0,0.0,30.18992
670,center_2021_04_25_11_33_43_234.jpg,left_2021_04_25_11_33_43_234.jpg,right_2021_04_25_11_33_43_234.jpg,0.0,1.0,0.0,30.189940000000004
671,center_2021_04_25_11_33_43_303.jpg,left_2021_04_25_11_33_43_303.jpg,right_2021_04_25_11_33_43_303.jpg,0.0,1.0,0.0,30.189940000000004
672,center_2021_04_25_11_33_43_372.jpg,left_2021_04_25_11_33_43_372.jpg,right_2021_04_25_11_33_43_372.jpg,0.0,1.0,0.0,30.18993
673,center_2021_04_25_11_33_43_507.jpg,left_2021_04_25_11_33_43_507.jpg,right_2021_04_25_11_33_43_507.jpg,0.0,1.0,0.0,30.189940000000004
674,center_2021_04_25_11_33_43_640.jpg,left_2021_04_25_11_33_43_640.jpg,right_2021_04_25_11_33_43_640.jpg,0.0,1.0,0.0,30.189909999999998
675,center_2021_04_25_11_33_43_707.jpg,left_2021_04_25_11_33_43_707.jpg,right_2021_04_25_11_33_43_707.jpg,0.0,1.0,0.0,30.18995
676,center_2021_04_25_11_33_43_842.jpg,left_2021_04_25_11_33_43_842.jpg,right_2021_04_25_11_33_43_842.jpg,0.0,1.0,0.0,30.18992
677,center_2021_04_25_11_33_43_913.jpg,left_2021_04_25_11_33_43_913.jpg,right_2021_04_25_11_33_43_913.jpg,0.0,1.0,0.0,30.189940000000004
678,center_2021_04_25_11_33_43_981.jpg,left_2021_04_25_11_33_43_981.jpg,right_2021_04_25_11_33_43_981.jpg,0.0,1.0,0.0,30.18992
679,center_2021_04_25_11_33_44_053.jpg,left_2021_04_25_11_33_44_053.jpg,right_2021_04_25_11_33_44_053.jpg,0.0,1.0,0.0,30.18992
680,center_2021_04_25_11_33_44_123.jpg,left_2021_04_25_11_33_44_123.jpg,right_2021_04_25_11_33_44_123.jpg,0.0,1.0,0.0,30.18993
681,center_2021_04_25_11_33_44_190.jpg,left_2021_04_25_11_33_44_190.jpg,right_2021_04_25_11_33_44_190.jpg,0.0,1.0,0.0,30.189909999999998
682,center_2021_04_25_11_33_44_328.jpg,left_2021_04_25_11_33_44_328.jpg,right_2021_04_25_11_33_44_328.jpg,0.0,1.0,0.0,30.18993
683,center_2021_04_25_11_33_44_399.jpg,left_2021_04_25_11_33_44_399.jpg,right_2021_04_25_11_33_44_399.jpg,0.0,1.0,0.0,30.189909999999998
684,center_2021_04_25_11_33_44_466.jpg,left_2021_04_25_11_33_44_466.jpg,right_2021_04_25_11_33_44_466.jpg,0.0,1.0,0.0,30.18993
685,center_2021_04_25_11_33_44_535.jpg,left_2021_04_25_11_33_44_535.jpg,right_2021_04_25_11_33_44_535.jpg,0.0,1.0,0.0,30.18992
686,center_2021_04_25_11_33_44_608.jpg,left_2021_04_25_11_33_44_608.jpg,right_2021_04_25_11_33_44_608.jpg,0.0,1.0,0.0,30.18993
687,center_2021_04_25_11_33_44_683.jpg,left_2021_04_25_11_33_44_683.jpg,right_2021_04_25_11_33_44_683.jpg,0.0,1.0,0.0,30.189909999999998
688,center_2021_04_25_11_33_44_753.jpg,left_2021_04_25_11_33_44_753.jpg,right_2021_04_25_11_33_44_753.jpg,0.0,1.0,0.0,30.18992
689,center_2021_04_25_11_33_44_822.jpg,left_2021_04_25_11_33_44_822.jpg,right_2021_04_25_11_33_44_822.jpg,0.0,1.0,0.0,30.18992
690,center_2021_04_25_11_33_44_898.jpg,left_2021_04_25_11_33_44_898.jpg,right_2021_04_25_11_33_44_898.jpg,0.0,1.0,0.0,30.18992
691,center_2021_04_25_11_33_44_971.jpg,left_2021_04_25_11_33_44_971.jpg,right_2021_04_25_11_33_44_971.jpg,0.0,1.0,0.0,30.18992
692,center_2021_04_25_11_33_45_044.jpg,left_2021_04_25_11_33_45_044.jpg,right_2021_04_25_11_33_45_044.jpg,0.0,1.0,0.0,30.189940000000004
693,center_2021_04_25_11_33_45_120.jpg,left_2021_04_25_11_33_45_120.jpg,right_2021_04_25_11_33_45_120.jpg,0.0,1.0,0.0,30.18993
694,center_2021_04_25_11_33_45_197.jpg,left_2021_04_25_11_33_45_197.jpg,right_2021_04_25_11_33_45_197.jpg,0.0,1.0,0.0,30.18995
695,center_2021_04_25_11_33_45_267.jpg,left_2021_04_25_11_33_45_267.jpg,right_2021_04_25_11_33_45_267.jpg,-0.15,1.0,0.0,30.18395
696,center_2021_04_25_11_33_45_341.jpg,left_2021_04_25_11_33_45_341.jpg,right_2021_04_25_11_33_45_341.jpg,-0.35,1.0,0.0,30.16333
697,center_2021_04_25_11_33_45_410.jpg,left_2021_04_25_11_33_45_410.jpg,right_2021_04_25_11_33_45_410.jpg,0.0,1.0,0.0,30.187829999999998
698,center_2021_04_25_11_33_45_483.jpg,left_2021_04_25_11_33_45_483.jpg,right_2021_04_25_11_33_45_483.jpg,0.0,1.0,0.0,30.189659999999996
699,center_2021_04_25_11_33_45_557.jpg,left_2021_04_25_11_33_45_557.jpg,right_2021_04_25_11_33_45_557.jpg,0.0,1.0,0.0,30.189940000000004
700,center_2021_04_25_11_33_45_629.jpg,left_2021_04_25_11_33_45_629.jpg,right_2021_04_25_11_33_45_629.jpg,0.0,1.0,0.0,30.18999
701,center_2021_04_25_11_33_45_702.jpg,left_2021_04_25_11_33_45_702.jpg,right_2021_04_25_11_33_45_702.jpg,0.0,1.0,0.0,30.19002
702,center_2021_04_25_11_33_45_775.jpg,left_2021_04_25_11_33_45_775.jpg,right_2021_04_25_11_33_45_775.jpg,0.0,1.0,0.0,30.19003
703,center_2021_04_25_11_33_45_853.jpg,left_2021_04_25_11_33_45_853.jpg,right_2021_04_25_11_33_45_853.jpg,0.0,1.0,0.0,30.19002
704,center_2021_04_25_11_33_45_933.jpg,left_2021_04_25_11_33_45_933.jpg,right_2021_04_25_11_33_45_933.jpg,0.0,1.0,0.0,30.19002
705,center_2021_04_25_11_33_46_010.jpg,left_2021_04_25_11_33_46_010.jpg,right_2021_04_25_11_33_46_010.jpg,0.0,1.0,0.0,30.19002
706,center_2021_04_25_11_33_46_083.jpg,left_2021_04_25_11_33_46_083.jpg,right_2021_04_25_11_33_46_083.jpg,0.0,1.0,0.0,30.19002
707,center_2021_04_25_11_33_46_160.jpg,left_2021_04_25_11_33_46_160.jpg,right_2021_04_25_11_33_46_160.jpg,0.0,1.0,0.0,30.19002
708,center_2021_04_25_11_33_46_239.jpg,left_2021_04_25_11_33_46_239.jpg,right_2021_04_25_11_33_46_239.jpg,0.0,1.0,0.0,30.19002
709,center_2021_04_25_11_33_46_315.jpg,left_2021_04_25_11_33_46_315.jpg,right_2021_04_25_11_33_46_315.jpg,0.0,1.0,0.0,30.190040000000003
710,center_2021_04_25_11_33_46_392.jpg,left_2021_04_25_11_33_46_392.jpg,right_2021_04_25_11_33_46_392.jpg,0.0,1.0,0.0,30.19002
711,center_2021_04_25_11_33_46_466.jpg,left_2021_04_25_11_33_46_466.jpg,right_2021_04_25_11_33_46_466.jpg,0.0,1.0,0.0,30.19005
712,center_2021_04_25_11_33_46_541.jpg,left_2021_04_25_11_33_46_541.jpg,right_2021_04_25_11_33_46_541.jpg,0.0,1.0,0.0,30.19003
713,center_2021_04_25_11_33_46_618.jpg,left_2021_04_25_11_33_46_618.jpg,right_2021_04_25_11_33_46_618.jpg,0.0,1.0,0.0,30.19002
714,center_2021_04_25_11_33_46_694.jpg,left_2021_04_25_11_33_46_694.jpg,right_2021_04_25_11_33_46_694.jpg,0.0,1.0,0.0,30.06202
715,center_2021_04_25_11_33_46_773.jpg,left_2021_04_25_11_33_46_773.jpg,right_2021_04_25_11_33_46_773.jpg,0.0,1.0,0.0,29.81755
716,center_2021_04_25_11_33_46_851.jpg,left_2021_04_25_11_33_46_851.jpg,right_2021_04_25_11_33_46_851.jpg,0.0,1.0,0.0,30.09668
717,center_2021_04_25_11_33_46_932.jpg,left_2021_04_25_11_33_46_932.jpg,right_2021_04_25_11_33_46_932.jpg,0.0,1.0,0.0,30.06734
718,center_2021_04_25_11_33_47_039.jpg,left_2021_04_25_11_33_47_039.jpg,right_2021_04_25_11_33_47_039.jpg,0.0,1.0,0.0,30.30643
719,center_2021_04_25_11_33_47_087.jpg,left_2021_04_25_11_33_47_087.jpg,right_2021_04_25_11_33_47_087.jpg,0.0,1.0,0.0,30.19003
720,center_2021_04_25_11_33_47_166.jpg,left_2021_04_25_11_33_47_166.jpg,right_2021_04_25_11_33_47_166.jpg,0.0,1.0,0.0,30.18995
721,center_2021_04_25_11_33_47_241.jpg,left_2021_04_25_11_33_47_241.jpg,right_2021_04_25_11_33_47_241.jpg,0.0,1.0,0.0,30.190640000000002
722,center_2021_04_25_11_33_47_327.jpg,left_2021_04_25_11_33_47_327.jpg,right_2021_04_25_11_33_47_327.jpg,0.0,1.0,0.0,30.190559999999998
723,center_2021_04_25_11_33_47_404.jpg,left_2021_04_25_11_33_47_404.jpg,right_2021_04_25_11_33_47_404.jpg,0.0,1.0,0.0,30.1904
724,center_2021_04_25_11_33_47_483.jpg,left_2021_04_25_11_33_47_483.jpg,right_2021_04_25_11_33_47_483.jpg,-0.2,1.0,0.0,30.17985
725,center_2021_04_25_11_33_47_563.jpg,left_2021_04_25_11_33_47_563.jpg,right_2021_04_25_11_33_47_563.jpg,-0.4,1.0,0.0,30.15755
726,center_2021_04_25_11_33_47_645.jpg,left_2021_04_25_11_33_47_645.jpg,right_2021_04_25_11_33_47_645.jpg,0.0,1.0,0.0,30.188979999999997
727,center_2021_04_25_11_33_47_724.jpg,left_2021_04_25_11_33_47_724.jpg,right_2021_04_25_11_33_47_724.jpg,0.0,1.0,0.0,30.18999
728,center_2021_04_25_11_33_47_807.jpg,left_2021_04_25_11_33_47_807.jpg,right_2021_04_25_11_33_47_807.jpg,0.0,1.0,0.0,30.19025
729,center_2021_04_25_11_33_47_885.jpg,left_2021_04_25_11_33_47_885.jpg,right_2021_04_25_11_33_47_885.jpg,0.0,1.0,0.0,30.19029
730,center_2021_04_25_11_33_47_964.jpg,left_2021_04_25_11_33_47_964.jpg,right_2021_04_25_11_33_47_964.jpg,0.0,1.0,0.0,30.1903
